country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,addr_city,addr_street,amenity,barrier,bicycle,dispensing,electricity,emergency,entrance,foot,health_amenity_type,healthcare,healthcare_speciality,insurance_health,motorcar,motorcycle,name_en,name_fr,name_pt,opening_hours,operational_status,operator,operator_type,phone,source_project,staff_count_doctors,staff_count_nurses,water_source,wheelchair,beds,building,building_part,landuse,not_operator_wikidata,wikidata,area,layer,type,facility_key
Guinea-Bissau,GNB,Western Africa RCC,NA,NA,polygons,130122372,11.857447800001161,-15.617852310615076,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,NA,NA,polygons,130122387,11.857386400014375,-15.617727149997858,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,NA,NA,polygons,130122390,11.857248750001329,-15.617941799998736,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,NA,NA,polygons,130122396,11.857499700000528,-15.618069649999155,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,Hospital Militar,hospital,polygons,130275531,11.864219300437298,-15.63090319340199,OpenStreetMap via osmdata,guinea bissau | hospital militar,Hospital Militar,NA,NA,hospital,wall,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,military,NA,NA,NA,NA,NA,hospital militar
Guinea-Bissau,GNB,Western Africa RCC,Hospital Raoul Follereau,hospital,polygons,130631676,11.857932250253082,-15.617700838461941,OpenStreetMap via osmdata,guinea bissau | hospital raoul follereau,Hospital Raoul Follereau,NA,NA,hospital,wall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital raoul follereau
Guinea-Bissau,GNB,Western Africa RCC,Hospital 3 de Agosto,hospital,polygons,378441514,11.857169100007837,-15.616317802740241,OpenStreetMap via osmdata,guinea bissau | hospital 3 de agosto,Hospital 3 de Agosto,NA,NA,hospital,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital 3 de agosto
Guinea-Bissau,GNB,Western Africa RCC,NA,hospital,polygons,424813641,12.063993450339979,-16.024927136678063,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,Centro de Saude,clinic,polygons,493090492,11.164767300000795,-15.928113905147423,OpenStreetMap via osmdata,guinea bissau | centro de saude,Centro de Saude,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ministerio de Saude,government,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,centro de saude
Guinea-Bissau,GNB,Western Africa RCC,NA,NA,polygons,533319280,11.830943450007538,-15.686708419329799,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,NA,NA,polygons,533319283,11.830812800000256,-15.686600785466926,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,NA,NA,polygons,533319286,11.830870800004442,-15.686450210524988,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,NA,clinic,polygons,545035359,11.46142825000017,-15.913867467696518,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,Hospital de Bafatá,hospital,polygons,601314145,12.16891500000513,-14.658960179699642,OpenStreetMap via osmdata,guinea bissau | hospital de bafat,Hospital de Bafatá,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital de bafat
Guinea-Bissau,GNB,Western Africa RCC,NA,hospital,polygons,640933481,11.237817150000565,-15.039982219977462,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,Hospital do setor de Tite,hospital,polygons,732678669,11.781821100019009,-15.399867944344726,OpenStreetMap via osmdata,guinea bissau | hospital do setor de tite,Hospital do setor de Tite,Tite,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,hospital,general,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital do setor de tite
Guinea-Bissau,GNB,Western Africa RCC,Hospital do setor de Tite,hospital,polygons,732678670,11.781806400039173,-15.399555599997145,OpenStreetMap via osmdata,guinea bissau | hospital do setor de tite,Hospital do setor de Tite,Tite,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,hospital,general,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital do setor de tite
Guinea-Bissau,GNB,Western Africa RCC,Hospital do setor de Tite,hospital,polygons,732678671,11.782126650011897,-15.399645205733103,OpenStreetMap via osmdata,guinea bissau | hospital do setor de tite,Hospital do setor de Tite,Tite,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,hospital,general,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital do setor de tite
Guinea-Bissau,GNB,Western Africa RCC,NA,doctors,polygons,750443845,11.95865715000426,-15.538009999771372,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,doctor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,NA,hospital,polygons,783958576,12.2789599500066,-14.218405441503874,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,Ambulatorio medico,doctors,polygons,942281965,12.00590060000163,-15.47539920489248,OpenStreetMap via osmdata,guinea bissau | ambulatorio medico,Ambulatorio medico,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,ambulatorio medico
Guinea-Bissau,GNB,Western Africa RCC,NA,hospital,polygons,1094526269,11.461428300000486,-15.913769102150154,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,Western Africa RCC,NA,hospital,multipolygons,1753787,11.857425250000016,-15.61795887664865,OpenStreetMap via osmdata,guinea bissau | NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,multipolygon,NA
Guinea-Bissau,GNB,Western Africa RCC,Hôpital de Cumura (lèpre et tuberculose),hospital,multipolygons,9659980,11.83081120000019,-15.686702903244798,OpenStreetMap via osmdata,guinea bissau | hopital de cumura lepre et tuberculose,Hôpital de Cumura (lèpre et tuberculose),NA,NA,hospital,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,multipolygon,hopital de cumura lepre et tuberculose
