country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,add,addr_city,addr_city_ar,addr_country,addr_housenumber,addr_place,addr_postcode,addr_street,addr_street_ar,address,alt_name,alt_name_ar,alt_name_en,amenity,barrier,building,building_material,clinic_description,contact_facebook,description,description_en,dispensing,drive_through,emergency,entrance,health_amenity_type,healthcare,healthcare_speciality,insurance_health,internet_access,language_ar,name_am,name_ar,name_en,name_es,name_fr,name_pt,name_tr,name_zh,not_operator_wikidata,opening_hours,operational_status,operator,operator_short,operator_type,operator_wikidata,operator_wikipedia,phone,shop,source_date,survey_date,tourism,url,wheelchair,addr_municipality,addr_state,building_levels,designation,ele,email,fixme,health_facility_type,height,landuse,website,wikidata,type,facility_key
Sudan,SDN,Northern Africa RCC,صيدلية امباقو 3,pharmacy,points,6812382686,15.6019011,32.6338509,OpenStreetMap via osmdata,sudan | 3,صيدلية امباقو 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية امباقو 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Sudan,SDN,Northern Africa RCC,صيدلية شيخ الاسلام,pharmacy,points,6812382687,15.5988814,32.6175424,OpenStreetMap via osmdata,sudan | ,صيدلية شيخ الاسلام,NA,NA,NA,NA,NA,NA,NA,شارع الوالي,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية شيخ الاسلام,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية ابو مراد,pharmacy,points,6812382786,15.5971133,32.6291547,OpenStreetMap via osmdata,sudan | ,صيدلية ابو مراد,NA,NA,NA,NA,NA,NA,NA,شارع الوالي,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية ابو مراد,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,NA,NA,points,6812638987,15.6090008,32.6257898,OpenStreetMap via osmdata,sudan | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,SDN,Northern Africa RCC,صيدلية دكتورة نشوي,pharmacy,points,6812638988,15.6098477,32.6270421,OpenStreetMap via osmdata,sudan | ,صيدلية دكتورة نشوي,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية دكتورة نشوي,Nashwa pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية المنذر,pharmacy,points,6813462665,15.6130365,32.4560975,OpenStreetMap via osmdata,sudan | ,صيدلية المنذر,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية الزيتونة,pharmacy,points,6813504569,15.5989011,32.6147552,OpenStreetMap via osmdata,sudan | ,صيدلية الزيتونة,NA,NA,NA,NA,NA,NA,NA,شارع الوالي,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية بيرفكت كير,pharmacy,points,6813521397,15.6063114,32.6162285,OpenStreetMap via osmdata,sudan | ,صيدلية بيرفكت كير,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية بيرفكت كير,Perfect Care Pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية دكتورة نجاة صالح,pharmacy,points,6813530909,15.6041157,32.616183,OpenStreetMap via osmdata,sudan | ,صيدلية دكتورة نجاة صالح,NA,NA,NA,NA,NA,NA,NA,شارع الوالي,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية دكتورة نجاة صالح,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية حي الجامعة,pharmacy,points,6813539768,15.5987057,32.6161125,OpenStreetMap via osmdata,sudan | ,صيدلية حي الجامعة,NA,NA,NA,NA,NA,NA,NA,شارع الوالي,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية حي الجامعة,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية نماء,pharmacy,points,6814290578,15.7499665,32.4772225,OpenStreetMap via osmdata,sudan | ,صيدلية نماء,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية الزهراء,pharmacy,points,6814305916,15.7480508,32.4765178,OpenStreetMap via osmdata,sudan | ,صيدلية الزهراء,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية عبد العظيم,pharmacy,points,6814311832,15.7538646,32.4792985,OpenStreetMap via osmdata,sudan | ,صيدلية عبد العظيم,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية الاسكان 72,pharmacy,points,6814311833,15.7550417,32.4794862,OpenStreetMap via osmdata,sudan | 72,صيدلية الاسكان 72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72
Sudan,SDN,Northern Africa RCC,صيدلية اصحاب اليمن,pharmacy,points,6814312343,15.7526513,32.4787245,OpenStreetMap via osmdata,sudan | ,صيدلية اصحاب اليمن,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,Wadlelnile,pharmacy,points,6814322986,15.6875995,32.5014946,OpenStreetMap via osmdata,sudan | wadlelnile,Wadlelnile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية وادي النيل,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wadlelnile
Sudan,SDN,Northern Africa RCC,صيدلية سديم,pharmacy,points,6814349337,15.7399344,32.4595955,OpenStreetMap via osmdata,sudan | ,صيدلية سديم,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية سديم,pharmacy,points,6814349338,15.7349285,32.4596196,OpenStreetMap via osmdata,sudan | ,صيدلية سديم,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية لوكال كير,pharmacy,points,6814390085,15.6811978,32.4985868,OpenStreetMap via osmdata,sudan | ,صيدلية لوكال كير,NA,NA,NA,NA,NA,NA,NA,شارع الوادي,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,مستشفى جعفر بن عوف للأطفال,hospital,points,6817315759,15.5996416,32.5347739,OpenStreetMap via osmdata,sudan | ,مستشفى جعفر بن عوف للأطفال,NA,NA,NA,NA,NA,NA,NA,شارع المك نمر,NA,NA,NA,NA,Jafar Ibn Auf Hospital for Children,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,مستشفى جعفر بن عوف للأطفال,Jafar Ibn Auf Specialized Hospital for Children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية ربيع العافية,pharmacy,points,6824534990,15.6162204,32.6212614,OpenStreetMap via osmdata,sudan | ,صيدلية ربيع العافية,NA,NA,NA,NA,NA,NA,NA,شارع واحد,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية ربيع العافية,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية سالي,pharmacy,points,6824552307,15.6355576,32.6246559,OpenStreetMap via osmdata,sudan | ,صيدلية سالي,NA,NA,NA,NA,NA,NA,NA,شارع واحد,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية سالي,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية الكردي,pharmacy,points,6824555234,15.6190235,32.6217678,OpenStreetMap via osmdata,sudan | ,صيدلية الكردي,NA,NA,NA,NA,NA,NA,NA,شارع واحد,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية الكردي,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية ايهاف,pharmacy,points,6824557242,15.6110993,32.6204033,OpenStreetMap via osmdata,sudan | ,صيدلية ايهاف,NA,NA,NA,NA,NA,NA,NA,شارع واحد,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية ايهاف,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية دوانة,pharmacy,points,6824557243,15.6122514,32.620585,OpenStreetMap via osmdata,sudan | ,صيدلية دوانة,NA,NA,NA,NA,NA,NA,NA,شارع واحد,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية دوانة,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية ايفان,pharmacy,points,6824577886,15.6344297,32.6244305,OpenStreetMap via osmdata,sudan | ,صيدلية ايفان,NA,NA,NA,NA,NA,NA,NA,شارع واحد,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية ايفان,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية لاشين,pharmacy,points,6824580322,15.6302259,32.623729,OpenStreetMap via osmdata,sudan | ,صيدلية لاشين,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية لاشين,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية الحاج طه الحديثة,pharmacy,points,6824680820,15.6309214,32.6096921,OpenStreetMap via osmdata,sudan | ,صيدلية الحاج طه الحديثة,NA,NA,NA,NA,NA,NA,NA,شارع المايقوما,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية الحاج طه الحديثة,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,مركز صحي البطاحين,hospital,points,6824687154,15.6338602,32.6092137,OpenStreetMap via osmdata,sudan | ,مركز صحي البطاحين,NA,شرق النيل,NA,NA,NA,الحاج يوسف القديمة,NA,شارع المايقوما,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,مركز صحي البطاحين,AL- Batahien Health Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,نعم,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية ابو اروي,pharmacy,points,6824687155,15.6276391,32.6118524,OpenStreetMap via osmdata,sudan | ,صيدلية ابو اروي,NA,المايقوما,NA,NA,NA,NA,NA,شارع المايقوما,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية ابو اروي,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية الرشاد,pharmacy,points,6832016614,15.594957,32.6126437,OpenStreetMap via osmdata,sudan | ,صيدلية الرشاد,NA,NA,NA,NA,NA,NA,NA,شارع العيلفون,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية الرشاد,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية توسل الحديثة,pharmacy,points,6832016616,15.5911021,32.6152689,OpenStreetMap via osmdata,sudan | ,صيدلية توسل الحديثة,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية توسل الحديثة,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية سعاد6,pharmacy,points,6832066127,15.617945,32.6288247,OpenStreetMap via osmdata,sudan | 6,صيدلية سعاد6,NA,NA,NA,NA,NA,NA,NA,شارع الردمية,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية سعاد6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
Sudan,SDN,Northern Africa RCC,صيدلة اوسارا,pharmacy,points,6832066729,15.592603,32.6364483,OpenStreetMap via osmdata,sudan | ,صيدلة اوسارا,NA,NA,NA,NA,NA,NA,NA,شارع الفيجاء,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلة اوسارا,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية ترياق,pharmacy,points,6832066731,15.595608,32.6367631,OpenStreetMap via osmdata,sudan | ,صيدلية ترياق,NA,NA,NA,NA,NA,NA,NA,شارع الفيجاء,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية ترياق,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية ذات النطاقين,pharmacy,points,6832066732,15.5961738,32.6366917,OpenStreetMap via osmdata,sudan | ,صيدلية ذات النطاقين,NA,NA,NA,NA,NA,NA,NA,شارع الوالي,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية ذات النطاقين,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية مدارج الحديثة,pharmacy,points,6832066736,15.6056114,32.6383469,OpenStreetMap via osmdata,sudan | ,صيدلية مدارج الحديثة,NA,NA,NA,NA,NA,NA,NA,شارع الفيجاء,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية مدارج الحديثة,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية ليتالية,pharmacy,points,6832066739,15.607558,32.6386303,OpenStreetMap via osmdata,sudan | ,صيدلية ليتالية,NA,NA,NA,NA,NA,NA,NA,شارع الحاج يوسف,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية ليتالية,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية السيد البدوي,pharmacy,points,6832066742,15.6084156,32.6334418,OpenStreetMap via osmdata,sudan | ,صيدلية السيد البدوي,NA,NA,NA,NA,NA,NA,NA,شارع الحاج يوسف,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية السيد البدوي,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية ابو الفارماكو,pharmacy,points,6832067290,15.5911053,32.6165931,OpenStreetMap via osmdata,sudan | ,صيدلية ابو الفارماكو,NA,NA,NA,NA,NA,NA,NA,طريق قري الدائري,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية ابو الفارماكو,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية الخواض,pharmacy,points,6832067298,15.5913924,32.634107,OpenStreetMap via osmdata,sudan | ,صيدلية الخواض,NA,NA,NA,NA,NA,NA,NA,طريق قري الدائري,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية الخواض,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية افكار,pharmacy,points,6832067300,15.5910505,32.6329909,OpenStreetMap via osmdata,sudan | ,صيدلية افكار,NA,NA,NA,NA,NA,NA,NA,طريق قري الدائري,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية افكار,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية تلاقي الخير,pharmacy,points,6832089059,15.6118581,32.6277923,OpenStreetMap via osmdata,sudan | ,صيدلية تلاقي الخير,NA,NA,NA,NA,NA,NA,NA,شارع الردمية,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية تلاقي الخير,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Sudan,SDN,Northern Africa RCC,صيدلية دكتورة سوزان,pharmacy,points,6832089060,15.6123177,32.6275105,OpenStreetMap via osmdata,sudan | ,صيدلية دكتورة سوزان,NA,NA,NA,NA,NA,NA,NA,شارع الردمية,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,صيدلية دكتورة سوزان,Dr.Suzan Pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
