module,source,report_id,report_date,geo_level,geo_name,geo_code,indicator,value,value_type,signal_level,provisional,source_url,extracted_at
ebola_drc,INSP/INRB,daily_20260610,2026-06-10,national,DRC,COD,ma7_new_cases,42.1,incident,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260611,2026-06-11,national,DRC,COD,cum_cases,689,cumulative,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260611,2026-06-11,national,DRC,COD,cum_deaths,139,cumulative,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260611,2026-06-11,national,DRC,COD,new_cases,13,incident,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260611,2026-06-11,national,DRC,COD,new_deaths,3,incident,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260611,2026-06-11,national,DRC,COD,cfr,20.2,proportion,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260611,2026-06-11,national,DRC,COD,ma7_new_cases,33.9,incident,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260613,2026-06-13,national,DRC,COD,cum_cases,782,cumulative,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260613,2026-06-13,national,DRC,COD,cum_deaths,181,cumulative,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260613,2026-06-13,national,DRC,COD,new_cases,93,incident,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260613,2026-06-13,national,DRC,COD,new_deaths,42,incident,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260613,2026-06-13,national,DRC,COD,cfr,23.1,proportion,none,TRUE,NA,2026-06-16T21:15:42Z
ebola_drc,INSP/INRB,daily_20260613,2026-06-13,national,DRC,COD,ma7_new_cases,42,incident,none,TRUE,NA,2026-06-16T21:15:42Z
